"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Invalid credentials are rejected with the exact Swag Labs error message","1139","invalidLoginIsRejected(String, String, String) Verify that login is rejected for locked_out_user","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.LoginTests","com.swaglabs.tests.LoginTests","invalidLoginIsRejected"
"A full checkout with valid buyer info completes and shows the confirmation page","1893","Verify that a full checkout with valid buyer info completes and shows the confirmation page","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CheckoutTests","com.swaglabs.tests.CheckoutTests","canCompleteCheckoutWithValidInfo"
"Back Home from the order confirmation page returns to the full inventory","2050","Verify that Back Home from the order confirmation page returns to the full inventory","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CheckoutTests","com.swaglabs.tests.CheckoutTests","backHomeFromConfirmationReturnsToProducts"
"Checkout step one rejects submission when the postal code is missing","1714","Verify that checkout step one rejects submission when the postal code is missing","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CheckoutTests","com.swaglabs.tests.CheckoutTests","checkoutRequiresPostalCode"
"Navigating directly to the inventory page without logging in is rejected","910","Verify that navigating directly to the inventory page without logging in is rejected","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.LoginTests","com.swaglabs.tests.LoginTests","cannotAccessInventoryPageDirectlyWithoutLogin"
"A user can log out and log back in with the same credentials","1656","Verify that a user can log out and log back in with the same credentials","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.LoginTests","com.swaglabs.tests.LoginTests","canLogOutAndLogBackIn"
"Sorting by price, low to high, puts the cheapest item first","1183","Verify that sorting by price low to high puts the cheapest item first","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.ProductTests","com.swaglabs.tests.ProductTests","canSortProductsByPriceLowToHigh"
"Adding a product from its details page also updates the cart badge","1349","Verify that adding a product from its details page also updates the cart badge","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.ProductTests","com.swaglabs.tests.ProductTests","addingProductFromDetailsPageUpdatesCartBadge"
"Sorting by price, high to low, puts the priciest item first","1180","Verify that sorting by price high to low puts the priciest item first","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.ProductTests","com.swaglabs.tests.ProductTests","canSortProductsByPriceHighToLow"
"Invalid credentials are rejected with the exact Swag Labs error message","1014","invalidLoginIsRejected(String, String, String) Verify that login is rejected for standard_user","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.LoginTests","com.swaglabs.tests.LoginTests","invalidLoginIsRejected"
"Reset App State (hamburger menu) clears any items previously added to the cart","12211","Verify that Reset App State clears any items previously added to the cart","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CartTests","com.swaglabs.tests.CartTests","resetAppStateClearsCart"
"Invalid credentials are rejected with the exact Swag Labs error message","1049","invalidLoginIsRejected(String, String, String) Verify that login is rejected for no_such_user","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.LoginTests","com.swaglabs.tests.LoginTests","invalidLoginIsRejected"
"The order overview's subtotal, tax and total are all present and numerically consistent","1995","Verify that the order overview's subtotal, tax and total are numerically consistent","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CheckoutTests","com.swaglabs.tests.CheckoutTests","checkoutOverviewTotalsAreConsistent"
"Items added on the products page appear in the cart","1412","Verify that items added on the products page appear in the cartt","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CartTests","com.swaglabs.tests.CartTests","addedItemsAppearInCart"
"Inventory page lists all six seeded products","1108","Verify that the inventory page lists all six seeded products","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.ProductTests","com.swaglabs.tests.ProductTests","productsPageListsSixItems"
"Cancel on the checkout overview (step two) returns to the full inventory","2303","Verify that Cancel on the checkout overview returns to the full inventory","","2026-09-14","passed","2026-09-14","","com.swaglabs.tests.CheckoutTests","com.swaglabs.tests.CheckoutTests","cancelOnStepTwoReturnsToProducts"
